930万元,223m²,4.17万/m²,二手商铺,临街门面-临街,1层/共1层,经营中,面宽22m/层高5.5m/进深10m,餐饮美食,大宁路,"办公,旅游,居民","静安区 大宁
                大宁路","['客梯', '货梯', '中央空调', '停车位', '天然气', '电话/网络', '暖气', '扶梯', '上水', '下水', '排烟', '排污', '管媒', '380V', '可明火', '外摆区']","[['地铁1号线', 'A', '上海马戏城', '距离0.50km'], ['地铁1号线', 'B', '延长路', '距离0.52km']]","[['上海市静安区灵石路737弄31乙', 'A', '联华超市(万荣小区东南)', '距离1.53km'], ['上海市静安区俞泾港路1-11号', 'B', '大润发(平型关店)', '距离1.72km']]"
595万元,207m²,2.87万/m²,二手商铺,社区底商-临街,1层/共2层,经营中,面宽12m/层高4.5m/进深17.2m,餐饮美食,华山路商铺,"办公,学生,居民","静安区 静安寺
                华山路900号","['客梯', '货梯', '中央空调', '停车位', '天然气', '电话/网络', '暖气', '扶梯', '上水', '下水', '排烟', '排污', '管媒', '380V', '可明火', '外摆区']",[],[]
427万元,89.71m²,4.76万/m²,二手商铺,商业街店铺-临街,1层/共1层,经营中,面宽8m/层高5m/进深11.1m,餐饮美食,,"办公,居民,旅游","静安区 南京西路
                凤阳路/石门一路(路口)","['客梯', '货梯', '中央空调', '停车位', '天然气', '电话/网络', '暖气', '扶梯', '上水', '下水', '排烟', '排污', '管媒', '380V', '可明火', '外摆区']","[['地铁12号线', 'A', '南京西路', '距离0.42km'], ['地铁1号线; 地铁2号线; 地铁8号线', 'B', '人民广场', '距离1.19km']]","[['上海市静安区南京西路1038号', 'A', '梅陇镇伊势丹(梅龙镇店)', '距离0.52km'], ['上海市黄浦区进贤路134号(近茂名南路)', 'B', '茂隆(进贤路店)', '距离1.06km']]"
89万元,39.11m²,2.28万/m²,二手商铺,临街门面-临街,1层/共1层,经营中,面宽8.3m/层高5.2m/进深11.2m,餐饮美食,大宁国际商业广场(商业),"办公,居民,旅游","静安区 大宁
                上海市静安区共和新路1868号","['客梯', '货梯', '中央空调', '停车位', '天然气', '电话/网络', '暖气', '扶梯', '上水', '下水', '排烟', '排污', '管媒', '380V', '可明火', '外摆区']","[['地铁1号线', 'A', '延长路', '距离0.27km'], ['地铁1号线', 'B', '上海马戏城', '距离0.71km']]","[['上海市静安区俞泾港路1-11号', 'A', '大润发(平型关店)', '距离1.48km'], ['上海市静安区灵石路737弄31乙', 'B', '联华超市(万荣小区东南)', '距离1.79km']]"
750万元,189m²,3.97万/m²,二手商铺,临街门面-临街,1层/共1层,经营中,面宽9m/层高5.5m/进深10.5m,餐饮美食,,"办公,居民,旅游","静安区 南京西路
                南京西路","['客梯', '货梯', '中央空调', '停车位', '天然气', '电话/网络', '暖气', '扶梯', '上水', '下水', '排烟', '排污', '管媒', '380V', '可明火', '外摆区']",[],[]
1500万元,358.31m²,4.19万/m²,二手商铺,社区底商-临街,1层/共1层,经营中,面宽20m/层高5m/进深18m,餐饮美食,南京西路,"办公,居民,旅游","静安区 南京西路
                南京西路","['客梯', '货梯', '中央空调', '停车位', '天然气', '电话/网络', '暖气', '扶梯', '上水', '下水', '排烟', '排污', '管媒', '380V', '可明火', '外摆区']",[],[]
156万元,38m²,4.11万/m²,二手商铺,临街门面-临街,1层/共1层,空置中,面宽8m/层高5m/进深7m,,,"办公,居民,学生","静安区 彭浦
                行知路","['客梯', '货梯', '中央空调', '停车位', '天然气', '电话/网络', '暖气', '扶梯', '上水', '下水', '排烟', '排污', '管媒', '380V', '可明火', '外摆区']",[],[]
81万元,48m²,1.69万/m²,二手商铺,临街门面-临街,1层/共2层,经营中,面宽7m/层高5.1m/进深13.7m,餐饮美食,保平小区商铺,"办公,居民,学生","静安区 彭浦
                福海面馆(临汾路店)","['客梯', '货梯', '中央空调', '停车位', '天然气', '电话/网络', '暖气', '扶梯', '上水', '下水', '排烟', '排污', '管媒', '380V', '可明火', '外摆区']",[],[]
100万元,63m²,1.59万/m²,二手商铺,社区底商-临街,1层/共1层,空置中,面宽9m/层高5.5m/进深7m,餐饮美食,华山路商铺,"办公,居民,旅游","静安区 南京西路
                永和大王(乌鲁木齐中路店)","['客梯', '货梯', '中央空调', '停车位', '天然气', '电话/网络', '暖气', '扶梯', '上水', '下水', '排烟', '排污', '管媒', '380V', '可明火', '外摆区']","[['地铁2号线; 地铁7号线', 'A', '静安寺', '距离0.30km'], ['地铁1号线; 地铁7号线', 'B', '常熟路', '距离0.91km']]","[['上海市静安区南京西路1038号', 'A', '梅陇镇伊势丹(梅龙镇店)', '距离1.42km'], ['上海市静安区恒通路268号', 'B', '凯德星贸(恒通路店)', '距离2.53km']]"
1200万元,153m²,7.84万/m²,商铺新盘,社区底商-临街,1层/共1层,空置中,面宽8m/层高4.5m/进深20m,餐饮美食,,"办公,居民,学生","静安区 阳城永和
                沪太路行知路","['客梯', '货梯', '中央空调', '停车位', '天然气', '电话/网络', '暖气', '扶梯', '上水', '下水', '排烟', '排污', '管媒', '380V', '可明火', '外摆区']","[['地铁7号线', 'A', '行知路', '距离0.05km'], ['地铁7号线', 'B', '大场镇', '距离1.01km']]","[['永和路1040号', 'A', '知可新鲜超市', '距离0.53km'], ['上海市静安区永和路1080弄-36号', 'B', '新生活', '距离0.58km']]"
82万元,35.86m²,2.29万/m²,二手商铺,购物百货中心-临街,1层/共1层,经营中,面宽4m/层高4.5m/进深9m,餐饮美食,久光百货,"办公,居民,旅游","静安区 静安寺
                静安区南京西路1618号","['客梯', '货梯', '中央空调', '停车位', '天然气', '电话/网络', '暖气', '扶梯', '上水', '下水', '排烟', '排污', '管媒', '380V', '可明火', '外摆区']",[],[]
4300万元,680m²,6.32万/m²,二手商铺,社区底商-临街,1层/共1层,空置中,面宽20m/层高10m/进深30m,,,"办公,居民,旅游","静安区 南京西路
                南京西路","['客梯', '货梯', '中央空调', '停车位', '天然气', '电话/网络', '暖气', '扶梯', '上水', '下水', '排烟', '排污', '管媒', '380V', '可明火', '外摆区']",[],[]
500万元,98.3m²,5.09万/m²,二手商铺,临街门面-临街,1层/共1层,经营中,面宽6m/层高9m/进深8m,餐饮美食,,"办公,居民,旅游","静安区 静安寺
                久光百货停车场-出入口","['客梯', '货梯', '中央空调', '停车位', '天然气', '电话/网络', '暖气', '扶梯', '上水', '下水', '排烟', '排污', '管媒', '380V', '可明火', '外摆区']","[['地铁2号线; 地铁7号线', 'A', '静安寺', '距离0.09km'], ['地铁1号线; 地铁7号线', 'B', '常熟路', '距离1.17km']]","[['上海市静安区南京西路1038号', 'A', '梅陇镇伊势丹(梅龙镇店)', '距离1.13km'], ['上海市静安区恒通路268号', 'B', '凯德星贸(恒通路店)', '距离2.19km']]"
700万元,115m²,6.09万/m²,二手商铺,社区底商-临街,1层至2层/共2层,经营中,面宽4.8m/层高4.8m/进深15m,餐饮美食,,"办公,学生,居民","静安区 阳城永和
                阳城路/沪太支路(路口)","['客梯', '货梯', '中央空调', '停车位', '天然气', '电话/网络', '暖气', '扶梯', '上水', '下水', '排烟', '排污', '管媒', '380V', '可明火', '外摆区']","[['地铁7号线', 'A', '行知路', '距离0.15km'], ['地铁7号线', 'B', '大华三路', '距离1.13km']]","[['永和路1040号', 'A', '知可新鲜超市', '距离0.47km'], ['上海市普陀区灵石路1539号岚灵花鸟市场D35(近新村路)', 'B', '上海向日葵花坊', '距离1.81km']]"
500万元,60m²,8.33万/m²,二手商铺,商业街店铺-临街,1层/共3层,空置中,面宽10m/层高5.5m/进深6m,餐饮美食,南京西路商铺,"办公,学生,居民","静安区 南京西路
                静安区南京西路南京西路","['客梯', '货梯', '中央空调', '停车位', '天然气', '电话/网络', '暖气', '扶梯', '上水', '下水', '排烟', '排污', '管媒', '380V', '可明火', '外摆区']","[['地铁12号线', 'A', '南京西路', '距离0.30km'], ['地铁13号线', 'B', '淮海中路', '距离1.23km']]","[['上海市静安区南京西路1038号', 'A', '梅陇镇伊势丹(梅龙镇店)', '距离0.33km'], ['上海市黄浦区进贤路134号(近茂名南路)', 'B', '茂隆(进贤路店)', '距离0.98km']]"
350万元,90m²,3.89万/m²,二手商铺,购物百货中心-临街,1层/共1层,空置中,面宽9m/层高5.5m/进深10m,,大宁国际商业广场(商业),"办公,居民,旅游","静安区 延长路
                共和新路1878号","['客梯', '货梯', '中央空调', '停车位', '天然气', '电话/网络', '暖气', '扶梯', '上水', '下水', '排烟', '排污', '管媒', '380V', '可明火', '外摆区']",[],[]
65万元,20m²,3.25万/m²,二手商铺,临街门面-临街,1层/共1层,经营中,面宽5m/层高4.5m/进深4m,餐饮美食,,"办公,旅游,居民","静安区 静安寺
                万航渡路","['客梯', '货梯', '中央空调', '停车位', '天然气', '电话/网络', '暖气', '扶梯', '上水', '下水', '排烟', '排污', '管媒', '380V', '可明火', '外摆区']","[['地铁11号线; 地铁2号线', 'A', '江苏路', '距离0.80km'], ['地铁2号线; 地铁7号线', 'B', '静安寺', '距离1.01km']]","[['上海市静安区南京西路1038号', 'A', '梅陇镇伊势丹(梅龙镇店)', '距离1.95km'], ['上海市静安区石门二路489号4楼附近', 'B', '崇明生鲜', '距离2.44km']]"
78万元,42m²,1.86万/m²,二手商铺,临街门面-临街,1层/共1层,经营中,面宽6m/层高5.5m/进深7m,百货超市,,"办公,学生,居民","静安区 南京西路
                南京西路","['客梯', '货梯', '中央空调', '停车位', '天然气', '电话/网络', '暖气', '扶梯', '上水', '下水', '排烟', '排污', '管媒', '380V', '可明火', '外摆区']","[['地铁12号线', 'A', '南京西路', '距离0.00km'], ['地铁13号线', 'B', '淮海中路', '距离0.99km']]","[['上海市静安区南京西路1038号', 'A', '梅陇镇伊势丹(梅龙镇店)', '距离0.25km'], ['上海市黄浦区进贤路134号(近茂名南路)', 'B', '茂隆(进贤路店)', '距离0.69km']]"
395万元,80m²,4.94万/m²,二手商铺,社区底商-临街,1层/共1层,经营中,面宽5m/层高6m/进深13m,餐饮美食,南京西路商铺,"办公,居民,旅游","静安区 北京西路
                南京西路589","['客梯', '货梯', '中央空调', '停车位', '天然气', '电话/网络', '暖气', '扶梯', '上水', '下水', '排烟', '排污', '管媒', '380V', '可明火', '外摆区']",[],[]
10万元,20m²,5000元/m²,二手商铺,临街门面-临街,1层/共1层,经营中,面宽7m/层高5.5m/进深8m,餐饮美食,南京西路,"办公,居民,旅游","静安区 南京西路
                南京西路","['客梯', '货梯', '中央空调', '停车位', '天然气', '电话/网络', '暖气', '扶梯', '上水', '下水', '排烟', '排污', '管媒', '380V', '可明火', '外摆区']","[['地铁12号线', 'A', '南京西路', '距离0.74km'], ['地铁1号线; 地铁2号线; 地铁8号线', 'B', '人民广场', '距离0.79km']]","[['上海市静安区南京西路1038号', 'A', '梅陇镇伊势丹(梅龙镇店)', '距离0.91km'], ['南京东路720号第一食品内(近贵州路)', 'B', '功德林净素食品专卖店(南京东路店)', '距离1.09km']]"
93万元,42m²,2.21万/m²,二手商铺,社区底商-临街,1层/共1层,空置中,面宽6m/层高5m/进深7m,餐饮美食,南京西路商铺,"办公,学生,居民","静安区 南京西路
                南京西路","['客梯', '货梯', '中央空调', '停车位', '天然气', '电话/网络', '暖气', '扶梯', '上水', '下水', '排烟', '排污', '管媒', '380V', '可明火', '外摆区']","[['地铁12号线', 'A', '南京西路', '距离0.00km'], ['地铁13号线', 'B', '淮海中路', '距离0.99km']]","[['上海市静安区南京西路1038号', 'A', '梅陇镇伊势丹(梅龙镇店)', '距离0.25km'], ['上海市黄浦区进贤路134号(近茂名南路)', 'B', '茂隆(进贤路店)', '距离0.69km']]"
215万元,23m²,9.35万/m²,二手商铺,商业街店铺-临街,1层/共1层,经营中,面宽5m/层高4.5m/进深4m,餐饮美食,,"办公,居民,旅游","静安区 中环共和新路
                七浦路","['客梯', '货梯', '中央空调', '停车位', '天然气', '电话/网络', '暖气', '扶梯', '上水', '下水', '排烟', '排污', '管媒', '380V', '可明火', '外摆区']","[['地铁10号线; 地铁2号线', 'A', '南京东路', '距离1.20km'], ['地铁1号线; 地铁2号线; 地铁8号线', 'B', '人民广场', '距离1.32km']]","[['上海市静安区西藏北路166号', 'A', '上海大悦城', '距离0.31km'], ['上海市虹口区七浦路133号上海兴旺国际服装城B1', 'B', '东大门(上海兴旺国际服饰城店)', '距离0.75km']]"
420万元,107m²,3.93万/m²,二手商铺,商业街店铺-临街,1层/共1层,经营中,面宽10m/层高6m/进深10m,餐饮美食,,"办公,旅游,居民","静安区 静安寺
                静安寺","['客梯', '货梯', '中央空调', '停车位', '天然气', '电话/网络', '暖气', '扶梯', '上水', '下水', '排烟', '排污', '管媒', '380V', '可明火', '外摆区']","[['地铁2号线; 地铁7号线', 'A', '静安寺', '距离0.22km'], ['地铁1号线; 地铁7号线', 'B', '常熟路', '距离1.19km']]","[['上海市静安区南京西路1038号', 'A', '梅陇镇伊势丹(梅龙镇店)', '距离1.29km'], ['上海市静安区恒通路268号', 'B', '凯德星贸(恒通路店)', '距离2.30km']]"
510万元,110m²,4.64万/m²,二手商铺,社区底商-临街,1层/共1层,经营中,面宽13m/层高4.5m/进深9m,餐饮美食,,"办公,旅游,居民","静安区 大宁
                行知路","['客梯', '货梯', '中央空调', '停车位', '天然气', '电话/网络', '暖气', '扶梯', '上水', '下水', '排烟', '排污', '管媒', '380V', '可明火', '外摆区']","[['地铁7号线', 'A', '行知路', '距离0.00km'], ['地铁7号线', 'B', '大场镇', '距离1.06km']]","[['永和路1040号', 'A', '知可新鲜超市', '距离0.53km'], ['上海市静安区永和路1080弄-36号', 'B', '新生活', '距离0.59km']]"
99万元,38m²,2.61万/m²,二手商铺,商业街店铺-临街,1层/共1层,经营中,面宽6m/层高5.5m/进深6m,餐饮美食,南京西路商铺,"办公,旅游,居民","静安区 北京西路
                南京西路","['客梯', '货梯', '中央空调', '停车位', '天然气', '电话/网络', '暖气', '扶梯', '上水', '下水', '排烟', '排污', '管媒', '380V', '可明火', '外摆区']",[],[]
1200万元,160m²,7.5万/m²,二手商铺,商业街店铺-临街,1层/共1层,经营中,面宽12m/层高8m/进深14m,餐饮美食,,,"静安区 静安寺
                南京西路","['客梯', '货梯', '中央空调', '停车位', '天然气', '电话/网络', '暖气', '扶梯', '上水', '下水', '排烟', '排污', '管媒', '380V', '可明火', '外摆区']","[['地铁12号线', 'A', '南京西路', '距离0.00km'], ['地铁13号线', 'B', '淮海中路', '距离0.99km']]","[['上海市静安区南京西路1038号', 'A', '梅陇镇伊势丹(梅龙镇店)', '距离0.25km'], ['上海市黄浦区进贤路134号(近茂名南路)', 'B', '茂隆(进贤路店)', '距离0.69km']]"
